x,y,heading,us_signed,udp_signed,us_was_negative,x1_signed,x2_signed,y_signed
-0.11697331638219591,-0.01225009590367332,0.8743113267948965,0.00631866455078125,0.220009689331055,False,-0.11697331638219591,-0.034919008709762674,-0.01225009590367332
-0.12383468431532538,0.09076512514224966,0.8730893267948966,0.00664230346679688,0.220009689331055,False,-0.12383468431532538,-0.03504914982858566,0.09076512514224966
-0.10163987227548785,0.13952013305670885,0.8683773267948965,0.00548408508300781,0.220009689331055,False,-0.10163987227548785,-0.03578407950645085,0.13952013305670885
-0.0724835293990148,0.11875499065328832,0.8680723267948965,0.003917236328125,0.220009689331055,False,-0.0724835293990148,-0.034992214765822184,0.11875499065328832
-0.09983117221609548,0.03229980514081987,0.8666383267948966,0.00550117492675781,0.220009689331055,False,-0.09983117221609548,-0.035878606914658384,0.03229980514081987
-0.15484866303664396,-0.025350043666317212,0.8629993267948965,0.008600921630859381,0.220009689331055,False,-0.15484866303664396,-0.03650037293743082,-0.025350043666317212
-0.1709072325836912,0.04820011415465686,0.8526053267948965,0.00957168579101562,0.220009689331055,False,-0.1709072325836912,-0.036515396523814796,0.04820011415465686
-0.14321657247268013,0.0880500839710443,0.8455763267948966,0.00810691833496094,0.220009689331055,False,-0.14321657247268013,-0.03675062383067849,0.0880500839710443
-0.1275607267172949,0.0564000313761337,0.8441833267948966,0.00728950500488281,0.220009689331055,False,-0.1275607267172949,-0.037353342393216804,0.0564000313761337
-0.14891423989092345,-0.0028500957606896193,0.8426983267948965,0.00849868774414062,0.220009689331055,False,-0.14891423989092345,-0.03776447784476038,-0.0028500957606896193
-0.14885678441836694,-0.07359991021194823,0.8436083267948966,0.00844757080078125,0.220009689331055,False,-0.14885678441836694,-0.03781214543228268,-0.07359991021194823
-0.15928350777469844,-0.05984988070768882,0.8321393267948965,0.00900962829589844,0.220009689331055,False,-0.15928350777469844,-0.03767953894894616,-0.05984988070768882
-0.16912641645550422,-0.10220009746600045,0.8227923267948966,0.00950355529785156,0.220009689331055,False,-0.16912641645550422,-0.037397208821381596,-0.10220009746600045
-0.09826151095124255,-0.031050368225879588,0.8121163267948965,0.0055181884765625,0.220009689331055,False,-0.09826151095124255,-0.03672086148171922,-0.031050368225879588
-0.02839306869396651,0.1417500025631977,0.7923513267948965,0.0016009521484375,0.220009689331055,False,-0.02839306869396651,-0.037085129838065625,0.1417500025631977
0.0017972704732172361,0.19974985045276838,0.7839853267948965,-0.000102386474609375,0.220009689331055,True,0.0017972704732172361,-0.03728267029164252,0.19974985045276838
0.02722844789711168,0.2326499210484183,0.7743983267948965,-0.00157020568847656,0.220009689331055,True,0.02722844789711168,-0.03781494340396142,0.2326499210484183
0.10209028486413797,0.27715026431133527,0.7684303267948965,-0.00587127685546875,0.220009689331055,True,0.10209028486413797,-0.03770352088301073,0.27715026431133527
0.23990681503656341,0.3792997956052284,0.7713713267948965,-0.013807830810546899,0.220009689331055,True,0.23990681503656341,-0.03789972113032232,0.3792997956052284
0.4431816955842719,0.3307496914276644,0.7688193267948965,-0.025226135253906202,0.220009689331055,True,0.4431816955842719,-0.03840148899109962,0.3307496914276644
0.7118086502277238,0.23439994411536436,0.7706113267948965,-0.0402457427978516,0.220009689331055,True,0.7118086502277238,-0.03834618880765193,0.23439994411536436
1.05023013827572,0.25074997919861364,0.7620003267948966,-0.0588496398925781,0.220009689331055,True,1.05023013827572,-0.038001994576544997,0.25074997919861364
1.4330738875417177,0.2906502771858115,0.7395223267948966,-0.0798600769042969,0.220009689331055,True,1.4330738875417177,-0.03723554637664339,0.2906502771858115
1.8407009248601023,0.30989993636733626,0.7072953267948966,-0.10100700378418001,0.220009689331055,True,1.8407009248601023,-0.03660201304845239,0.30989993636733626
2.2250629229216754,0.41375015920436553,0.6651893267948965,-0.122068634033203,0.220009689331055,True,2.2250629229216754,-0.035774801091916955,0.41375015920436553
2.6108031150464575,0.6518495347645352,0.6050063267948965,-0.143130187988281,0.220009689331055,True,2.6108031150464575,-0.03500581833050035,0.6518495347645352
2.9968700755655737,0.8272499111316147,0.5379663267948966,-0.16412353515625,0.220009689331055,True,2.9968700755655737,-0.03375385228563706,0.8272499111316147
3.4241257383462793,0.9347008914005146,0.45801632679489646,-0.18521934509277302,0.220009689331055,True,3.4241257383462793,-0.03308345161253917,0.9347008914005146
3.8545313525233467,1.0343496636312786,0.37744632679489665,-0.206383361816406,0.220009689331055,True,3.8545313525233467,-0.03145341116429972,1.0343496636312786
4.313589366533732,1.0441996847648891,0.2907363267948966,-0.22751319885253898,0.220009689331055,True,4.313589366533732,-0.02992591910450578,1.0441996847648891
4.815561612349335,1.067499623659657,0.19387632679489664,-0.248643112182617,0.220009689331055,True,4.815561612349335,-0.027771923143226223,1.067499623659657
5.374765820463696,1.1172997305187238,0.08079632679489657,-0.269773025512695,0.220009689331055,True,5.374765820463696,-0.024874060909052028,1.1172997305187238
5.863587851952742,1.1718011175168837,6.240421633974483,-0.290834655761719,0.220009689331055,True,5.863587851952742,-0.02269995469199507,1.1718011175168837
6.319244352510788,1.2233997183372356,6.103711633974482,-0.30947265625,0.220009689331055,True,6.319244352510788,-0.019922666254703632,1.2233997183372356
