case_id,campaign,year,source_h5,t_start_s,t_end_s,n_samples,phase_label,flight_phase_label,powered_label,mean_u_s,std_u_s,mean_u_dp_ch9,std_u_dp_ch9,mean_depower_tape_length_m,mean_V_a_ms,std_V_a_ms,mean_tether_length_m,std_tether_length_m,mean_reel_speed_ms,std_reel_speed_ms,mean_tether_force_kite_N,std_tether_force_kite_N,mean_ground_tether_force_N,std_ground_tether_force_N,mean_preferred_tether_force_N,std_preferred_tether_force_N,force_source_preferred,mean_CL_ekf,std_CL_ekf,mean_CD_ekf,std_CD_ekf,mean_L_over_D_ekf,std_L_over_D_ekf,mean_CD_kcu_ekf,std_CD_kcu_ekf,mean_CD_bridles_ekf,std_CD_bridles_ekf,mean_CL_kite_ekf,std_CL_kite_ekf,mean_CD_kite_ekf,std_CD_kite_ekf,mean_L_over_D_kite_ekf,std_L_over_D_kite_ekf,mean_wind_speed_ms,mean_wind_direction_rad,mean_elevation_deg,mean_azimuth_deg,mean_course_deg,mean_aoa_deg,mean_slack_m,mean_yaw_rate_deg_s,max_abs_yaw_rate_deg_s,mean_abs_turn_radius_m,mean_lateral_accel_ms2,straight_filter_pass,rejection_reason,quality_score,mean_CL_over_CD_from_window_means,mean_CL_over_CD_kite_from_window_means
2019_win_002399,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2699.4000000953674,2701.4000000953674,21,unknown,unknown,powered,-0.06857418968563989,0.022064878883816932,0.2143834665207338,0.013238274719840088,1.2719173326036688,17.593063212844914,0.18877118480354005,235.50161870483424,3.109508097535988,-5.01774380952381,0.5164066403182301,1603.6437161025594,83.67924308606604,1133.472438857143,86.18786377393076,1603.6437161025594,83.67924308606604,tether_force_kite,0.43957445217987934,0.023400602234101297,0.11459233608316348,0.0026977421397821042,3.8407676605220757,0.27299588437413114,0.011110329047721709,0.0027763950853310158,0.01881657144257467,0.00518609394966084,0.43957445217987934,0.023400602234101297,0.14451923657345983,0.00862343597751757,3.054571805479385,0.27379397268568706,9.322119250248507,0.35793292983072933,73.59651063566784,-17.374762679779653,-7.975639404280937,7.642043351975126,0.6990459451616546,0.799255170322419,6.975127082424493,136.6171628545763,2.9133058699946295,False,abs_u_s_above_threshold,0.15354962774705416,3.8359847368925744,3.0416328137496182
2019_win_002400,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2699.9000000953674,2701.9000000953674,21,unknown,unknown,powered,-0.10254959106445312,0.061894829046888165,0.20480021760455092,0.011666506720322536,1.2240010880227545,17.537433557474976,0.2107946913376637,233.10820837228013,2.8354075627686637,-4.549411904761905,0.6660292492347394,1656.125824168599,88.46336549024657,1190.8718700000002,57.63443638978507,1656.125824168599,88.46336549024657,tether_force_kite,0.4592527607060558,0.025705461902395824,0.11431251222195173,0.002938717908698911,4.022908990097109,0.29290474514744735,0.010372860117340713,0.0020051235335778535,0.017491372901762038,0.003857536970856991,0.4592527607060558,0.025705461902395824,0.14217674524105448,0.006929523234478008,3.237357726469775,0.24049819292514196,9.402312743981103,0.33448469463891406,74.450436020049,-17.704329697162706,-1.2784155182520112,9.52383776340694,0.5952470142901531,3.992948985816522,13.262425971231705,92.18759797643646,3.6803211737451385,False,abs_u_s_above_threshold,0.22987996829946247,4.017519620375068,3.230153847785816
2019_win_002401,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2700.4000000953674,2702.4000000953674,21,unknown,unknown,powered,-0.16079534621465771,0.10023025411974157,0.19666781509560863,0.008701276407664243,1.1833390754780428,17.344333720952946,0.3115087823376626,230.98219921782527,2.500828880093889,-3.991635238095239,0.7513406311495409,1684.289292478707,66.79783395499415,1201.8114214285715,54.445282731844486,1684.289292478707,66.79783395499415,tether_force_kite,0.47944759914404855,0.028624208403844064,0.11558496873492069,0.004039948458390887,4.151127888746799,0.25657544875021804,0.011166972129892169,0.0016605711251355243,0.018951944476597617,0.0031966019600151107,0.47944759914404855,0.028624208403844064,0.14570388534141046,0.007103358943691109,3.298210958695948,0.25627627241764744,9.469423456522007,0.28206973982528505,75.31647536924149,-17.358100000402626,12.543040444967007,10.612024262336828,0.6589843512244992,13.434644370241717,48.01558210534838,49.41215151067523,5.977893244614555,False,turn_straight_not_straight,0.3186452217387977,4.148009939281986,3.2905615249766087
2019_win_002402,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2700.9000000953674,2702.9000000953674,21,unknown,unknown,powered,-0.2299075680687313,0.10547852153914972,0.19098291120870728,0.005755895773847589,1.1549145560435368,16.91349008625426,0.630948452434479,229.1033322773224,2.156017029897428,-3.487235714285714,0.6554362409691078,1615.7058672267408,168.02555126526545,1152.357669857143,127.20688375583919,1615.7058672267408,168.02555126526545,tether_force_kite,0.4963938399688683,0.020890530224868937,0.11742280949790591,0.005963861176429701,4.231562635409835,0.1510369159953357,0.010705277289976193,0.0018626144986302166,0.018088767973464866,0.003541347829014603,0.4963938399688683,0.020890530224868937,0.146216854761347,0.007339450436393581,3.4013474217271136,0.19091969657022118,9.512300500954723,0.2160028873885754,76.10030891668501,-15.667125042276595,34.49842556077633,12.612802775028833,0.670636485262382,26.174253610881948,62.12695964162542,19.42402485745698,8.070014490369951,False,turn_straight_not_straight,0.4766856759504644,4.2274055789622444,3.3949153179301734
2019_win_002403,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2701.4000000953674,2703.4000000953674,21,unknown,unknown,powered,-0.29275592985607324,0.07285382158441826,0.18756616741958157,0.003177256139307966,1.1378308370979078,16.413480458695467,0.8958069993550304,227.43685021223496,1.8743935469533295,-3.1400371428571425,0.38401356278317644,1510.28567796144,220.01305553157187,1075.0613631428569,159.98542039088892,1510.28567796144,220.01305553157187,tether_force_kite,0.5051878410553533,0.010741012159770998,0.12206654133671677,0.007665660860887672,4.151722832414098,0.22890221279930406,0.009612047070268696,0.00181062887494139,0.015997460047506448,0.0033695263000079116,0.5051878410553533,0.010741012159770998,0.14767604845449195,0.007613380056237205,3.4276403157768875,0.14751468401192902,9.515000815849124,0.15739247825188624,76.63616087365497,-12.182528788933247,63.07993576712216,15.366838108264119,0.5998085117758871,38.40914507554604,62.12695964162542,16.110529705565813,9.815628477085218,False,turn_straight_not_straight,0.5658637175231651,4.138626650048258,3.420919277989976
2019_win_002404,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2701.9000000953674,2703.9000000953674,21,unknown,unknown,powered,-0.3333512079148066,0.03117532387405228,0.1858029851614839,0.001227477702219755,1.1290149258074198,15.893642062844606,0.8108684445525006,225.91950718000012,1.8328488478928837,-3.00051380952381,0.17309888354568292,1414.769253218523,184.717669197652,1003.0518055714286,136.07769780915078,1414.769253218523,184.717669197652,tether_force_kite,0.5084612770331937,0.006488063022129068,0.12852326763764582,0.007709335647857135,3.9715118276471135,0.2714094779284742,0.009437798599870933,0.0017082796315980758,0.015672016691205173,0.003158276461061468,0.5084612770331937,0.006488063022129068,0.1536330829287219,0.00673267149607222,3.316348685966867,0.16689689157584808,9.481406972802072,0.11624349820716118,76.69468441987189,-6.92647004307005,93.19585815067884,15.905211861981543,0.5866039981030521,49.25641770367004,62.12695964162542,20.751076611276204,10.96991450067963,False,turn_straight_not_straight,0.5461087616112132,3.956180747494938,3.309581942511004
2019_win_002405,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2702.4000000953674,2704.4000000953674,21,unknown,unknown,powered,-0.3481839134579613,0.004176642391536031,0.1851843606248186,0.00019063050027543895,1.125921803124093,15.662214330584488,0.5319000569199346,224.41999854642677,1.869101699707159,-2.9632323809523813,0.16223350522949198,1400.255600671388,174.6295867020359,1019.7932712857144,172.86666994536276,1400.255600671388,174.6295867020359,tether_force_kite,0.5086036535486832,0.006556100877450292,0.13411160975579461,0.007496864906363096,3.8045403378044,0.23513232283547372,0.008786665403426205,0.0012379041191892784,0.014535785408387574,0.002291961570033772,0.5086036535486832,0.006556100877450292,0.1574340605676084,0.007138814148516488,3.236974299744702,0.15493931136202646,9.446868793267802,0.10632195706662134,76.03638319697112,-0.7994096306466453,120.60756792909656,15.723456382410312,0.46666594569769665,55.122566966373846,62.12695964162542,28.422628226607124,11.083497390097238,False,turn_straight_not_straight,0.5110339247120861,3.7923909382253,3.2305820717256335
2019_win_002406,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2702.9000000953674,2704.9000000953674,21,unknown,unknown,powered,-0.3372418685186478,0.025476301934989745,0.18511584972294318,5.116844071151518e-06,1.1255792486147156,15.939097170551785,0.8972307878976717,222.98622230904715,1.8211998243133163,-2.7514409523809524,0.5365094821427182,1501.1965955185913,251.23899669585208,1151.5687122857146,274.4632460980421,1501.1965955185913,251.23899669585208,tether_force_kite,0.5115657716052767,0.010493369962235549,0.13954172911893428,0.006467974862783681,3.671240349682511,0.12961994883085876,0.008143059584345554,0.000940666549337856,0.013379540342017613,0.0016878503453125065,0.5115657716052767,0.010493369962235549,0.16106432904529747,0.006655807154642807,3.179967030572636,0.11096346485970641,9.439920724186829,0.11871673154884066,74.54131803983857,4.789673819362405,144.40453310157756,15.195845254567546,0.32214837154072706,57.07145289443634,63.50320426552967,36.93302205894946,11.169868530982267,False,turn_straight_not_straight,0.5863685199891866,3.6660415119928658,3.1761580893644354
2019_win_002407,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2703.4000000953674,2705.4000000953674,21,unknown,unknown,powered,-0.3072806440080915,0.05436665094187251,0.18511846951426897,4.807481706579305e-06,1.1255923475713447,16.49842013806069,1.049473349653724,221.7299592683267,1.4854740273638949,-2.2052211904761907,1.06331813991884,1650.7394525286852,251.31954904558566,1286.0687172857145,257.2422058644786,1650.7394525286852,251.31954904558566,tether_force_kite,0.51705626140047,0.011410714550161733,0.1443689351575996,0.005124681206280557,3.583412621283076,0.06687983776059159,0.008363414001227261,0.0010604706398991215,0.013819686519154415,0.001977309533130223,0.51705626140047,0.011410714550161733,0.1665520356779813,0.0056762636222152385,3.106383925464955,0.07790669328378745,9.47173514931099,0.12990222090529072,72.2830185321827,8.647899685284683,164.7553803494034,14.122153636855707,0.29426803240388905,55.685986378400976,63.50320426552967,44.6650598187742,11.965411664620095,False,turn_straight_not_straight,0.5775044794519631,3.581492520091169,3.1044727811082917
2019_win_002408,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2703.9000000953674,2705.9000000953674,21,unknown,unknown,powered,-0.26775901431129095,0.06828592746582988,0.18512088778318506,3.090594349368153e-06,1.1256044389159252,16.98635556319226,0.7385704021505808,220.82381975788863,0.9330990637901432,-1.420825995238095,1.2940627982501895,1763.9914334987216,159.83778331990706,1398.6607500000002,144.84649392277038,1763.9914334987216,159.83778331990706,tether_force_kite,0.5207009706128034,0.008022985660520529,0.14830710416216258,0.004784951483144045,3.5138117852758937,0.10467351177541155,0.008079984462451213,0.001142434076720073,0.013385240639291914,0.0021974273238039447,0.5207009706128034,0.008022985660520529,0.16977232926390573,0.006106397828937981,3.07035827742371,0.10636031723021817,9.48155203453202,0.13976454416044523,69.52193491744725,10.146129234294191,-178.61159211688445,13.335388709688283,0.24321794353995566,50.31710991446165,63.50320426552967,51.156106744515846,11.57211769185788,False,turn_straight_not_straight,0.4701365856896571,3.510964451463204,3.067054406748406
2019_win_002409,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2704.4000000953674,2706.4000000953674,21,unknown,unknown,powered,-0.22493437267485117,0.05892647881367635,0.18512229844005276,2.844100168142183e-17,1.1256114922002636,17.38746219177521,0.2851567965378348,220.33264287531793,0.4043090770565066,-0.6183561857142857,1.0359023539398269,1911.1674571406122,168.06265093403783,1533.3226200000001,167.36312455695165,1911.1674571406122,168.06265093403783,tether_force_kite,0.5266236048955422,0.009423528875366684,0.1508108783524987,0.0034471941503218108,3.4941292829250052,0.11588771467011114,0.008094325178463353,0.0011482393017845378,0.013537140634901114,0.0021939210912488125,0.5266236048955422,0.009423528875366684,0.17244234416586318,0.0049617725727908665,3.0568927126525387,0.11981719995917654,9.478610444433247,0.149778665664257,66.55824251287174,9.547150260907683,-165.40832235708686,12.182166502287531,0.222385718946839,44.248556489701755,63.50320426552967,56.34324146220917,10.920240258499911,False,turn_straight_not_straight,0.3881981569974261,3.491947070718833,3.053911192421571
2019_win_002410,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2704.9000000953674,2706.9000000953674,21,unknown,unknown,powered,-0.18809726896740137,0.03132087738062469,0.18512229844005276,2.844100168142183e-17,1.1256114922002636,17.650258143743397,0.4101702544297427,220.1874447378353,0.1306813941503864,-0.011820471428571436,0.5324150069668558,2047.6544480179284,256.47910492536903,1672.3798371428572,290.2139136208469,2047.6544480179284,256.47910492536903,tether_force_kite,0.5375114258197831,0.022666244206486656,0.15090255552571855,0.0033573327286865323,3.566493647190355,0.22639461103039268,0.007956372877724941,0.0010576192496119434,0.013419405795055083,0.0019445339870002483,0.5375114258197831,0.022666244206486656,0.17227833419849856,0.005022219158586665,3.1255305634132964,0.21503623066928104,9.490179223605585,0.15321862254835691,63.63776749627182,7.4189565042280545,-154.82893342403915,11.114811268341912,0.22446952913551718,36.65158085065088,61.36034211174038,59.44672158128018,10.611709248929797,False,turn_straight_not_straight,0.36791198617274234,3.5619769588870493,3.1200175478854124
2019_win_002411,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2705.4000000953674,2707.4000000953674,21,unknown,unknown,powered,-0.16694462730771023,0.016275617594694435,0.18512229844005276,2.844100168142183e-17,1.1256114922002636,17.941530512403016,0.6761973256083512,220.2779699224439,0.21052129650741153,0.3534515761904762,0.27585963658243284,2178.155248659978,289.27334366182384,1835.3015142857143,344.1578907279608,2178.155248659978,289.27334366182384,tether_force_kite,0.5529862258130462,0.031363908147151495,0.1494375756519554,0.004656289337974322,3.710094617819153,0.3261165213264121,0.00744919486611792,0.0011028429845917826,0.012612436404470457,0.0019810925943003544,0.5529862258130462,0.031363908147151495,0.16949920692254378,0.006957184225307419,3.2744779618449837,0.31525797548613516,9.483269637327522,0.15081875350811633,60.964930295468335,4.40482932146309,-146.19825870724475,10.595543586823208,0.194534789781248,29.494947832492127,41.62658702762408,62.59188503657358,9.615601860064947,False,turn_straight_not_straight,0.3537157655886136,3.700449658665286,3.2624708743666564
2019_win_002412,2019,2019,/home/jellepoland/ownCloud/phd/code/EKF-AWE/results/v3/v3_2019-10-08_t26.h5,2705.9000000953674,2707.9000000953674,21,unknown,unknown,powered,-0.14224595206124446,0.03668583788731115,0.18512229844005276,2.844100168142183e-17,1.1256114922002636,18.230136154101608,0.5865418891679279,220.50539045833656,0.325413611854234,0.5532641904761905,0.30913461613019316,2288.8608039184087,198.55283584505347,1967.2329342857145,215.97343926076493,2288.8608039184087,198.55283584505347,tether_force_kite,0.5662742941451964,0.025242381103019802,0.14702675654462627,0.004148849254618852,3.8586686108391652,0.2713227139678269,0.007164955928635144,0.0009198680418872685,0.01216741733585664,0.0017179893872674484,0.5662742941451964,0.025242381103019802,0.16635912980911807,0.005432860908874813,3.4112991161350497,0.24918479559070186,9.496749538986219,0.14637199148628935,58.611334264629946,1.0488120936752119,-139.28092500929034,10.074790537282414,0.17631348210804682,25.23657816707538,38.00394677635043,80.07133701584912,8.459200767047918,False,turn_straight_not_straight,0.2978535400137008,3.851505042031707,3.403926762510386
